,transfer_n,strategy,replicate,treated_phenotype_machine,fraction,contaminated,exclude,infected_by_strains,infected_by_wells,infection_to_well,infection_to_well_id,pheno_num,pheno_str,phenotype,plate,received_transfer_strain,rep,count,rwell,tip,transfer_from_well_id,transfer_to_well,transfer_to_well_id,treatment_with,turnover_id,turnover_strain,turnover_strain_real,well,input_wells,expected_pheno_str_machine,treated_pheno_str_machine,treated_pheno_num_machine
1305,15,Mono A,2.0,UI,62.5,60,60,9,9,14,20,60,60,60,60,47,60,60,60,60,47,47,43,60,13,13,13,60,60,60,60,60
1306,15,Mono A,2.0,WT,2.083333333333333,2,2,0,0,0,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
1307,15,Mono A,3.0,A_r,34.375,33,33,9,9,10,14,33,33,33,33,29,33,33,33,33,29,29,30,33,4,4,4,33,33,33,33,33
1308,15,Mono A,3.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1309,15,Mono A,3.0,UI,63.541666666666664,61,61,9,9,14,20,61,61,61,61,47,61,61,61,61,47,47,44,61,14,14,14,61,61,61,61,61
1310,15,Mono A,3.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1311,15,Mono B,0.0,A&B,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1312,15,Mono B,0.0,AB_r,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1313,15,Mono B,0.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
1314,15,Mono B,0.0,B_r,13.541666666666666,13,13,3,3,2,6,13,13,13,13,9,13,13,13,13,9,9,11,13,4,4,4,13,13,13,13,13
1315,15,Mono B,0.0,UI,82.29166666666666,79,79,14,14,21,27,79,79,79,79,64,79,79,79,79,64,64,62,79,15,15,15,79,79,79,79,79
1316,15,Mono B,0.0,WT,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1317,15,Mono B,1.0,AB_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
1318,15,Mono B,1.0,A_r,3.125,3,3,0,0,0,0,3,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3,3,3,3,3
1319,15,Mono B,1.0,B_r,13.541666666666666,13,13,3,3,2,6,13,13,13,13,9,13,13,13,13,9,9,11,13,4,4,4,13,13,13,13,13
1320,15,Mono B,1.0,UI,80.20833333333334,77,77,13,13,21,28,77,77,77,77,63,77,77,77,77,63,63,61,77,14,14,14,77,77,77,77,77
1321,15,Mono B,1.0,WT,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1322,15,Mono B,2.0,AB_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
1323,15,Mono B,2.0,A_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
1324,15,Mono B,2.0,B_r,13.541666666666666,13,13,3,3,2,6,13,13,13,13,9,13,13,13,13,9,9,11,13,4,4,4,13,13,13,13,13
1325,15,Mono B,2.0,UI,77.08333333333334,74,74,12,12,19,27,74,74,74,74,60,74,74,74,74,60,60,57,74,14,14,14,74,74,74,74,74
1326,15,Mono B,2.0,WT,5.208333333333334,5,5,2,2,2,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
1327,15,Mono B,3.0,A_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2
1328,15,Mono B,3.0,B_r,15.625,15,15,4,4,3,7,15,15,15,15,11,15,15,15,15,11,11,13,15,4,4,4,15,15,15,15,15
1329,15,Mono B,3.0,UI,77.08333333333334,74,74,13,13,21,26,74,74,74,74,62,74,74,74,74,62,62,58,74,12,12,12,74,74,74,74,74
1330,15,Mono B,3.0,WT,5.208333333333334,5,5,1,1,0,2,5,5,5,5,3,5,5,5,5,3,3,5,5,2,2,2,5,5,5,5,5
1331,15,No treatment,0.0,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1332,15,No treatment,0.0,AB_r,8.333333333333332,8,8,3,3,2,2,8,8,8,8,6,8,8,8,8,6,6,7,8,2,2,2,8,8,8,8,8
1333,15,No treatment,0.0,A_r,25.0,24,24,5,5,8,11,24,24,24,24,22,24,24,24,24,22,22,22,24,2,2,2,24,24,24,24,24
1334,15,No treatment,0.0,B_r,6.25,6,6,0,0,1,4,6,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6,6,6,6,6
1335,15,No treatment,0.0,UI,9.375,9,9,0,0,1,2,9,9,9,9,4,9,9,9,9,4,4,5,9,5,5,5,9,9,9,9,9
1336,15,No treatment,0.0,WT,50.0,48,48,9,9,12,15,48,48,48,48,39,48,48,48,48,39,39,36,48,9,9,9,48,48,48,48,48
1337,15,No treatment,1.0,A&B,2.083333333333333,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2
1338,15,No treatment,1.0,AB_r,6.25,6,6,2,2,1,2,6,6,6,6,5,6,6,6,6,5,5,5,6,1,1,1,6,6,6,6,6
1339,15,No treatment,1.0,A_r,25.0,24,24,5,5,8,11,24,24,24,24,22,24,24,24,24,22,22,22,24,2,2,2,24,24,24,24,24
1340,15,No treatment,1.0,B_r,6.25,6,6,0,0,1,4,6,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6,6,6,6,6
1341,15,No treatment,1.0,UI,10.416666666666668,10,10,0,0,2,2,10,10,10,10,5,10,10,10,10,5,5,6,10,5,5,5,10,10,10,10,10
1342,15,No treatment,1.0,WT,50.0,48,48,9,9,12,15,48,48,48,48,39,48,48,48,48,39,39,36,48,9,9,9,48,48,48,48,48
1343,15,No treatment,2.0,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1344,15,No treatment,2.0,AB_r,8.333333333333332,8,8,3,3,2,3,8,8,8,8,7,8,8,8,8,7,7,7,8,1,1,1,8,8,8,8,8
1345,15,No treatment,2.0,A_r,25.0,24,24,5,5,8,11,24,24,24,24,22,24,24,24,24,22,22,22,24,2,2,2,24,24,24,24,24
1346,15,No treatment,2.0,B_r,6.25,6,6,0,0,1,4,6,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6,6,6,6,6
1347,15,No treatment,2.0,UI,9.375,9,9,0,0,1,2,9,9,9,9,4,9,9,9,9,4,4,5,9,5,5,5,9,9,9,9,9
1348,15,No treatment,2.0,WT,50.0,48,48,9,9,12,15,48,48,48,48,39,48,48,48,48,39,39,36,48,9,9,9,48,48,48,48,48
1349,15,No treatment,3.0,AB_r,9.375,9,9,4,4,2,3,9,9,9,9,7,9,9,9,9,7,7,8,9,2,2,2,9,9,9,9,9
1350,15,No treatment,3.0,A_r,25.0,24,24,5,5,8,11,24,24,24,24,22,24,24,24,24,22,22,22,24,2,2,2,24,24,24,24,24
1351,15,No treatment,3.0,B_r,6.25,6,6,0,0,1,4,6,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6,6,6,6,6
1352,15,No treatment,3.0,UI,9.375,9,9,0,0,1,2,9,9,9,9,4,9,9,9,9,4,4,5,9,5,5,5,9,9,9,9,9
1353,15,No treatment,3.0,WT,50.0,48,48,9,9,12,15,48,48,48,48,39,48,48,48,48,39,39,36,48,9,9,9,48,48,48,48,48
1354,16,Combo,0.0,UI,100.0,96,96,26,26,35,35,96,96,96,96,76,96,96,96,96,76,76,74,96,20,20,20,96,96,96,96,96
1355,16,Combo,1.0,UI,98.95833333333334,95,95,26,26,34,35,95,95,95,95,76,95,95,95,95,76,76,73,95,19,19,19,95,95,95,95,95
1356,16,Combo,1.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1357,16,Combo,2.0,A_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1358,16,Combo,2.0,UI,96.875,93,93,25,25,34,34,93,93,93,93,75,93,93,93,93,75,75,71,93,18,18,18,93,93,93,93,93
1359,16,Combo,2.0,WT,2.083333333333333,2,2,0,0,1,1,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
1360,16,Combo,3.0,UI,91.66666666666666,88,88,22,22,33,32,88,88,88,88,74,88,88,88,88,74,74,68,88,14,14,14,88,88,88,88,88
1361,16,Combo,3.0,WT,8.333333333333332,8,8,4,4,2,3,8,8,8,8,2,8,8,8,8,2,2,6,8,6,6,6,8,8,8,8,8
1362,16,Cycling,0.0,A_r,2.083333333333333,2,2,0,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
1363,16,Cycling,0.0,B_r,4.166666666666666,4,4,2,2,1,2,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
1364,16,Cycling,0.0,UI,90.625,87,87,22,22,32,33,87,87,87,87,71,87,87,87,87,71,71,66,87,16,16,16,87,87,87,87,87
1365,16,Cycling,0.0,WT,3.125,3,3,2,2,1,0,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
1366,16,Cycling,1.0,A_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
1367,16,Cycling,1.0,B_r,4.166666666666666,4,4,2,2,1,2,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
1368,16,Cycling,1.0,UI,88.54166666666666,85,85,23,23,32,32,85,85,85,85,70,85,85,85,85,70,70,64,85,15,15,15,85,85,85,85,85
1369,16,Cycling,1.0,WT,5.208333333333334,5,5,1,1,2,1,5,5,5,5,1,5,5,5,5,1,1,4,5,4,4,4,5,5,5,5,5
1370,16,Cycling,2.0,A_r,4.166666666666666,4,4,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,3,4,0,0,0,4,4,4,4,4
1371,16,Cycling,2.0,B_r,4.166666666666666,4,4,2,2,1,2,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
1372,16,Cycling,2.0,UI,86.45833333333334,83,83,22,22,30,30,83,83,83,83,67,83,83,83,83,67,67,64,83,16,16,16,83,83,83,83,83
1373,16,Cycling,2.0,WT,5.208333333333334,5,5,1,1,3,1,5,5,5,5,2,5,5,5,5,2,2,3,5,3,3,3,5,5,5,5,5
1374,16,Cycling,3.0,B_r,4.166666666666666,4,4,2,2,1,2,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
1375,16,Cycling,3.0,UI,89.58333333333334,86,86,21,21,33,32,86,86,86,86,72,86,86,86,86,72,72,65,86,14,14,14,86,86,86,86,86
1376,16,Cycling,3.0,WT,6.25,6,6,3,3,1,1,6,6,6,6,1,6,6,6,6,1,1,5,6,5,5,5,6,6,6,6,6
1377,16,Mixing,0.0,A_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2
1378,16,Mixing,0.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
1379,16,Mixing,0.0,UI,93.75,90,90,24,24,33,32,90,90,90,90,74,90,90,90,90,74,74,70,90,16,16,16,90,90,90,90,90
1380,16,Mixing,0.0,WT,3.125,3,3,1,1,1,1,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
1381,16,Mixing,1.0,A_r,6.25,6,6,1,1,1,2,6,6,6,6,5,6,6,6,6,5,5,6,6,1,1,1,6,6,6,6,6
1382,16,Mixing,1.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
1383,16,Mixing,1.0,UI,91.66666666666666,88,88,24,24,34,32,88,88,88,88,70,88,88,88,88,70,70,68,88,18,18,18,88,88,88,88,88
1384,16,Mixing,1.0,WT,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
1385,16,Mixing,2.0,A_r,4.166666666666666,4,4,1,1,1,2,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
1386,16,Mixing,2.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
1387,16,Mixing,2.0,UI,89.58333333333334,86,86,25,25,32,31,86,86,86,86,72,86,86,86,86,72,72,65,86,14,14,14,86,86,86,86,86
1388,16,Mixing,2.0,WT,5.208333333333334,5,5,0,0,2,1,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5
1389,16,Mixing,3.0,A_r,4.166666666666666,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4
1390,16,Mixing,3.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
1391,16,Mixing,3.0,UI,92.70833333333334,89,89,25,25,34,33,89,89,89,89,71,89,89,89,89,71,71,68,89,18,18,18,89,89,89,89,89
1392,16,Mixing,3.0,WT,2.083333333333333,2,2,0,0,0,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
1393,16,Mono A,0.0,A_r,39.58333333333333,38,38,15,15,14,14,38,38,38,38,36,38,38,38,38,36,36,34,38,2,2,2,38,38,38,38,38
1394,16,Mono A,0.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1395,16,Mono A,0.0,UI,59.375,57,57,11,11,21,20,57,57,57,57,40,57,57,57,57,40,40,39,57,17,17,17,57,57,57,57,57
1396,16,Mono A,1.0,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1397,16,Mono A,1.0,A_r,35.41666666666667,34,34,14,14,14,13,34,34,34,34,32,34,34,34,34,32,32,30,34,2,2,2,34,34,34,34,34
1398,16,Mono A,1.0,UI,63.541666666666664,61,61,11,11,21,22,61,61,61,61,43,61,61,61,61,43,43,43,61,18,18,18,61,61,61,61,61
1399,16,Mono A,2.0,AB_r,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1400,16,Mono A,2.0,A_r,38.54166666666667,37,37,14,14,14,13,37,37,37,37,35,37,37,37,37,35,35,33,37,2,2,2,37,37,37,37,37
1401,16,Mono A,2.0,UI,60.416666666666664,58,58,11,11,21,21,58,58,58,58,40,58,58,58,58,40,40,40,58,18,18,18,58,58,58,58,58
1402,16,Mono A,3.0,A_r,39.58333333333333,38,38,15,15,14,14,38,38,38,38,36,38,38,38,38,36,36,34,38,2,2,2,38,38,38,38,38
1403,16,Mono A,3.0,UI,57.291666666666664,55,55,11,11,20,20,55,55,55,55,40,55,55,55,55,40,40,37,55,15,15,15,55,55,55,55,55
1404,16,Mono A,3.0,WT,3.125,3,3,0,0,1,1,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3
1405,16,Mono B,0.0,AB_r,3.125,3,3,2,2,1,1,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,1,3,3,3,3,3
1406,16,Mono B,0.0,B_r,16.666666666666664,16,16,7,7,5,7,16,16,16,16,15,16,16,16,16,15,15,12,16,1,1,1,16,16,16,16,16
1407,16,Mono B,0.0,UI,77.08333333333334,74,74,15,15,29,27,74,74,74,74,58,74,74,74,74,58,58,58,74,16,16,16,74,74,74,74,74
1408,16,Mono B,0.0,WT,3.125,3,3,2,2,0,0,3,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3,3,3,3,3
1409,16,Mono B,1.0,AB_r,3.125,3,3,2,2,1,1,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,1,3,3,3,3,3
1410,16,Mono B,1.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1411,16,Mono B,1.0,B_r,16.666666666666664,16,16,7,7,5,7,16,16,16,16,15,16,16,16,16,15,15,12,16,1,1,1,16,16,16,16,16
1412,16,Mono B,1.0,UI,77.08333333333334,74,74,16,16,29,26,74,74,74,74,58,74,74,74,74,58,58,56,74,16,16,16,74,74,74,74,74
1413,16,Mono B,1.0,WT,2.083333333333333,2,2,1,1,0,1,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
1414,16,Mono B,2.0,AB_r,3.125,3,3,2,2,1,1,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,1,3,3,3,3,3
1415,16,Mono B,2.0,B_r,16.666666666666664,16,16,7,7,5,7,16,16,16,16,15,16,16,16,16,15,15,12,16,1,1,1,16,16,16,16,16
1416,16,Mono B,2.0,UI,76.04166666666666,73,73,16,16,27,27,73,73,73,73,58,73,73,73,73,58,58,55,73,15,15,15,73,73,73,73,73
1417,16,Mono B,2.0,WT,4.166666666666666,4,4,1,1,2,0,4,4,4,4,1,4,4,4,4,1,1,4,4,3,3,3,4,4,4,4,4
1418,16,Mono B,3.0,B_r,19.791666666666664,19,19,9,9,6,8,19,19,19,19,17,19,19,19,19,17,17,15,19,2,2,2,19,19,19,19,19
1419,16,Mono B,3.0,UI,77.08333333333334,74,74,17,17,26,26,74,74,74,74,57,74,74,74,74,57,57,56,74,17,17,17,74,74,74,74,74
1420,16,Mono B,3.0,WT,3.125,3,3,0,0,3,1,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,1,3,3,3,3,3
1421,16,No treatment,0.0,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1422,16,No treatment,0.0,AB_r,10.416666666666668,10,10,7,7,2,2,10,10,10,10,10,10,10,10,10,10,10,7,10,0,0,0,10,10,10,10,10
1423,16,No treatment,0.0,A_r,27.083333333333332,26,26,7,7,11,10,26,26,26,26,25,26,26,26,26,25,25,25,26,1,1,1,26,26,26,26,26
1424,16,No treatment,0.0,B_r,7.291666666666667,7,7,1,1,3,4,7,7,7,7,6,7,7,7,7,6,6,6,7,1,1,1,7,7,7,7,7
1425,16,No treatment,0.0,UI,5.208333333333334,5,5,0,0,2,2,5,5,5,5,2,5,5,5,5,2,2,2,5,3,3,3,5,5,5,5,5
1426,16,No treatment,0.0,WT,48.95833333333333,47,47,10,10,17,16,47,47,47,47,33,47,47,47,47,33,33,33,47,14,14,14,47,47,47,47,47
1427,16,No treatment,1.0,A&B,2.083333333333333,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
1428,16,No treatment,1.0,AB_r,9.375,9,9,6,6,2,4,9,9,9,9,8,9,9,9,9,8,8,6,9,1,1,1,9,9,9,9,9
1429,16,No treatment,1.0,A_r,28.125,27,27,8,8,11,10,27,27,27,27,26,27,27,27,27,26,26,26,27,1,1,1,27,27,27,27,27
1430,16,No treatment,1.0,B_r,7.291666666666667,7,7,1,1,3,4,7,7,7,7,6,7,7,7,7,6,6,6,7,1,1,1,7,7,7,7,7
1431,16,No treatment,1.0,UI,4.166666666666666,4,4,0,0,1,1,4,4,4,4,1,4,4,4,4,1,1,1,4,3,3,3,4,4,4,4,4
1432,16,No treatment,1.0,WT,48.95833333333333,47,47,10,10,17,16,47,47,47,47,33,47,47,47,47,33,33,33,47,14,14,14,47,47,47,47,47
1433,16,No treatment,2.0,AB_r,12.5,12,12,8,8,3,4,12,12,12,12,11,12,12,12,12,11,11,9,12,1,1,1,12,12,12,12,12
1434,16,No treatment,2.0,A_r,27.083333333333332,26,26,7,7,11,10,26,26,26,26,25,26,26,26,26,25,25,25,26,1,1,1,26,26,26,26,26
1435,16,No treatment,2.0,B_r,7.291666666666667,7,7,1,1,3,4,7,7,7,7,6,7,7,7,7,6,6,6,7,1,1,1,7,7,7,7,7
1436,16,No treatment,2.0,UI,4.166666666666666,4,4,0,0,1,1,4,4,4,4,1,4,4,4,4,1,1,1,4,3,3,3,4,4,4,4,4
1437,16,No treatment,2.0,WT,48.95833333333333,47,47,10,10,17,16,47,47,47,47,33,47,47,47,47,33,33,33,47,14,14,14,47,47,47,47,47
1438,16,No treatment,3.0,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1439,16,No treatment,3.0,AB_r,11.458333333333332,11,11,7,7,3,4,11,11,11,11,10,11,11,11,11,10,10,8,11,1,1,1,11,11,11,11,11
1440,16,No treatment,3.0,A_r,27.083333333333332,26,26,7,7,11,10,26,26,26,26,25,26,26,26,26,25,25,25,26,1,1,1,26,26,26,26,26
1441,16,No treatment,3.0,B_r,7.291666666666667,7,7,1,1,3,4,7,7,7,7,6,7,7,7,7,6,6,6,7,1,1,1,7,7,7,7,7
1442,16,No treatment,3.0,UI,4.166666666666666,4,4,0,0,1,1,4,4,4,4,1,4,4,4,4,1,1,1,4,3,3,3,4,4,4,4,4
1443,16,No treatment,3.0,WT,48.95833333333333,47,47,10,10,17,16,47,47,47,47,33,47,47,47,47,33,33,33,47,14,14,14,47,47,47,47,47
1444,17,Combo,0.0,B_r,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1445,17,Combo,0.0,UI,96.875,93,93,26,26,32,31,93,93,93,93,74,93,93,93,93,74,74,73,93,19,19,19,93,93,93,93,93
1446,17,Combo,0.0,WT,2.083333333333333,2,2,0,0,2,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
1447,17,Combo,1.0,B_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1448,17,Combo,1.0,UI,97.91666666666666,94,94,25,25,34,31,94,94,94,94,74,94,94,94,94,74,74,74,94,20,20,20,94,94,94,94,94
1449,17,Combo,1.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1450,17,Combo,2.0,UI,96.875,93,93,26,26,32,30,93,93,93,93,73,93,93,93,93,73,73,74,93,20,20,20,93,93,93,93,93
1451,17,Combo,2.0,WT,3.125,3,3,0,0,3,1,3,3,3,3,1,3,3,3,3,1,1,2,3,2,2,2,3,3,3,3,3
1452,17,Combo,3.0,B_r,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1453,17,Combo,3.0,UI,97.91666666666666,94,94,25,25,34,30,94,94,94,94,74,94,94,94,94,74,74,74,94,20,20,20,94,94,94,94,94
1454,17,Combo,3.0,WT,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1455,17,Cycling,0.0,A_r,2.083333333333333,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
1456,17,Cycling,0.0,B_r,2.083333333333333,2,2,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2,2,2,2,2
1457,17,Cycling,0.0,UI,95.83333333333334,92,92,24,24,34,29,92,92,92,92,70,92,92,92,92,70,70,73,92,22,22,22,92,92,92,92,92
1458,17,Cycling,1.0,A_r,2.083333333333333,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
1459,17,Cycling,1.0,UI,97.91666666666666,94,94,24,24,35,30,94,94,94,94,72,94,94,94,94,72,72,74,94,22,22,22,94,94,94,94,94
1460,17,Cycling,2.0,A_r,5.208333333333334,5,5,3,3,2,3,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
1461,17,Cycling,2.0,B_r,1.0416666666666665,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1462,17,Cycling,2.0,UI,92.70833333333334,89,89,23,23,31,27,89,89,89,89,69,89,89,89,89,69,69,69,89,20,20,20,89,89,89,89,89
1463,17,Cycling,2.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1464,17,Cycling,3.0,UI,97.91666666666666,94,94,25,25,34,31,94,94,94,94,73,94,94,94,94,73,73,76,94,21,21,21,94,94,94,94,94
1465,17,Cycling,3.0,WT,2.083333333333333,2,2,1,1,1,0,2,2,2,2,1,2,2,2,2,1,1,0,2,1,1,1,2,2,2,2,2
1466,17,Mixing,0.0,A_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
1467,17,Mixing,0.0,B_r,2.083333333333333,2,2,1,1,1,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
1468,17,Mixing,0.0,UI,92.70833333333334,89,89,22,22,32,30,89,89,89,89,71,89,89,89,89,71,71,71,89,18,18,18,89,89,89,89,89
1469,17,Mixing,0.0,WT,3.125,3,3,2,2,1,0,3,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3,3,3,3,3
1470,17,Mixing,1.0,A_r,5.208333333333334,5,5,2,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,5,5,5
1471,17,Mixing,1.0,B_r,3.125,3,3,1,1,1,0,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3
1472,17,Mixing,1.0,UI,90.625,87,87,23,23,32,27,87,87,87,87,69,87,87,87,87,69,69,67,87,18,18,18,87,87,87,87,87
1473,17,Mixing,1.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1474,17,Mixing,2.0,A_r,4.166666666666666,4,4,4,4,0,1,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
1475,17,Mixing,2.0,B_r,2.083333333333333,2,2,1,1,1,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
1476,17,Mixing,2.0,UI,92.70833333333334,89,89,21,21,34,29,89,89,89,89,71,89,89,89,89,71,71,69,89,18,18,18,89,89,89,89,89
1477,17,Mixing,2.0,WT,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1478,17,Mixing,3.0,A_r,4.166666666666666,4,4,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4
1479,17,Mixing,3.0,B_r,2.083333333333333,2,2,1,1,1,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
