,transfer,row,col,strain_wanted,strain_real,contaminated,replicate
t0_S_A1,0,A,1,,,False,0
t0_S_A2,0,A,2,,,False,2
t0_S_A3,0,A,3,,,False,0
t0_S_A4,0,A,4,,,False,2
t0_S_A5,0,A,5,,,False,0
t0_S_A6,0,A,6,,,False,2
t0_S_A7,0,A,7,,,False,0
t0_S_A8,0,A,8,,,False,2
t0_S_A9,0,A,9,,,False,0
t0_S_A10,0,A,10,,,False,2
t0_S_A11,0,A,11,,,False,0
t0_S_A12,0,A,12,,,False,2
t0_S_A13,0,A,13,,,False,0
t0_S_A14,0,A,14,,,False,2
t0_S_A15,0,A,15,,,False,0
t0_S_A16,0,A,16,,,False,2
t0_S_A17,0,A,17,,,False,0
t0_S_A18,0,A,18,,,False,2
t0_S_A19,0,A,19,,,False,0
t0_S_A20,0,A,20,,,False,2
t0_S_A21,0,A,21,,,False,0
t0_S_A22,0,A,22,,,False,2
t0_S_A23,0,A,23,,,False,0
t0_S_A24,0,A,24,,,False,2
t0_S_B1,0,B,1,,,False,1
t0_S_B2,0,B,2,,,False,3
t0_S_B3,0,B,3,,,False,1
t0_S_B4,0,B,4,,,False,3
t0_S_B5,0,B,5,,,False,1
t0_S_B6,0,B,6,,,False,3
t0_S_B7,0,B,7,,,False,1
t0_S_B8,0,B,8,,,False,3
t0_S_B9,0,B,9,,,False,1
t0_S_B10,0,B,10,,,False,3
t0_S_B11,0,B,11,,,False,1
t0_S_B12,0,B,12,,,False,3
t0_S_B13,0,B,13,,,False,1
t0_S_B14,0,B,14,,,False,3
t0_S_B15,0,B,15,,,False,1
t0_S_B16,0,B,16,,,False,3
t0_S_B17,0,B,17,,,False,1
t0_S_B18,0,B,18,,,False,3
t0_S_B19,0,B,19,,,False,1
t0_S_B20,0,B,20,,,False,3
t0_S_B21,0,B,21,,,False,1
t0_S_B22,0,B,22,,,False,3
t0_S_B23,0,B,23,,,False,1
t0_S_B24,0,B,24,,,False,3
t0_S_C1,0,C,1,,,False,0
t0_S_C2,0,C,2,,,False,2
t0_S_C3,0,C,3,,,False,0
t0_S_C4,0,C,4,,,False,2
t0_S_C5,0,C,5,,,False,0
t0_S_C6,0,C,6,,,False,2
t0_S_C7,0,C,7,,,False,0
t0_S_C8,0,C,8,,,False,2
t0_S_C9,0,C,9,,,False,0
t0_S_C10,0,C,10,,,False,2
t0_S_C11,0,C,11,,,False,0
t0_S_C12,0,C,12,,,False,2
t0_S_C13,0,C,13,,,False,0
t0_S_C14,0,C,14,,,False,2
t0_S_C15,0,C,15,,,False,0
t0_S_C16,0,C,16,,,False,2
t0_S_C17,0,C,17,,,False,0
t0_S_C18,0,C,18,,,False,2
t0_S_C19,0,C,19,,,False,0
t0_S_C20,0,C,20,,,False,2
t0_S_C21,0,C,21,,,False,0
t0_S_C22,0,C,22,,,False,2
t0_S_C23,0,C,23,,,False,0
t0_S_C24,0,C,24,,,False,2
t0_S_D1,0,D,1,,,False,1
t0_S_D2,0,D,2,,,False,3
t0_S_D3,0,D,3,,,False,1
t0_S_D4,0,D,4,,,False,3
t0_S_D5,0,D,5,,,False,1
t0_S_D6,0,D,6,,,False,3
t0_S_D7,0,D,7,,,False,1
t0_S_D8,0,D,8,,,False,3
t0_S_D9,0,D,9,,,False,1
t0_S_D10,0,D,10,,,False,3
t0_S_D11,0,D,11,,,False,1
t0_S_D12,0,D,12,,,False,3
t0_S_D13,0,D,13,,,False,1
t0_S_D14,0,D,14,,,False,3
t0_S_D15,0,D,15,,,False,1
t0_S_D16,0,D,16,,,False,3
t0_S_D17,0,D,17,,,False,1
t0_S_D18,0,D,18,,,False,3
t0_S_D19,0,D,19,,,False,1
t0_S_D20,0,D,20,,,False,3
t0_S_D21,0,D,21,,,False,1
t0_S_D22,0,D,22,,,False,3
t0_S_D23,0,D,23,,,False,1
t0_S_D24,0,D,24,,,False,3
t0_S_E1,0,E,1,,,False,0
t0_S_E2,0,E,2,,,False,2
t0_S_E3,0,E,3,,,False,0
t0_S_E4,0,E,4,,,False,2
t0_S_E5,0,E,5,,,False,0
t0_S_E6,0,E,6,,,False,2
t0_S_E7,0,E,7,,,False,0
t0_S_E8,0,E,8,,,False,2
t0_S_E9,0,E,9,,,False,0
t0_S_E10,0,E,10,,,False,2
t0_S_E11,0,E,11,,,False,0
t0_S_E12,0,E,12,,,False,2
t0_S_E13,0,E,13,,,False,0
t0_S_E14,0,E,14,,,False,2
t0_S_E15,0,E,15,,,False,0
t0_S_E16,0,E,16,,,False,2
t0_S_E17,0,E,17,,,False,0
t0_S_E18,0,E,18,,,False,2
t0_S_E19,0,E,19,,,False,0
t0_S_E20,0,E,20,,,False,2
t0_S_E21,0,E,21,,,False,0
t0_S_E22,0,E,22,,,False,2
t0_S_E23,0,E,23,,,False,0
t0_S_E24,0,E,24,,,False,2
t0_S_F1,0,F,1,,,False,1
t0_S_F2,0,F,2,,,False,3
t0_S_F3,0,F,3,,,False,1
t0_S_F4,0,F,4,,,False,3
t0_S_F5,0,F,5,,,False,1
t0_S_F6,0,F,6,,,False,3
t0_S_F7,0,F,7,,,False,1
t0_S_F8,0,F,8,,,False,3
t0_S_F9,0,F,9,,,False,1
t0_S_F10,0,F,10,,,False,3
t0_S_F11,0,F,11,,,False,1
t0_S_F12,0,F,12,,,False,3
t0_S_F13,0,F,13,,,False,1
t0_S_F14,0,F,14,,,False,3
t0_S_F15,0,F,15,,,False,1
t0_S_F16,0,F,16,,,False,3
t0_S_F17,0,F,17,,,False,1
t0_S_F18,0,F,18,,,False,3
t0_S_F19,0,F,19,,,False,1
t0_S_F20,0,F,20,,,False,3
t0_S_F21,0,F,21,,,False,1
t0_S_F22,0,F,22,,,False,3
t0_S_F23,0,F,23,,,False,1
t0_S_F24,0,F,24,,,False,3
t0_S_G1,0,G,1,,,False,0
t0_S_G2,0,G,2,,,False,2
t0_S_G3,0,G,3,,,False,0
t0_S_G4,0,G,4,,,False,2
t0_S_G5,0,G,5,wt,wt,False,0
t0_S_G6,0,G,6,wt,wt,False,2
t0_S_G7,0,G,7,,,False,0
t0_S_G8,0,G,8,,,False,2
t0_S_G9,0,G,9,A_r,A_r,False,0
t0_S_G10,0,G,10,A_r,A_r,False,2
t0_S_G11,0,G,11,,,False,0
t0_S_G12,0,G,12,,,False,2
t0_S_G13,0,G,13,B_r,B_r,False,0
t0_S_G14,0,G,14,B_r,B_r,False,2
t0_S_G15,0,G,15,,,False,0
t0_S_G16,0,G,16,,,False,2
t0_S_G17,0,G,17,AB_r,AB_r,False,0
t0_S_G18,0,G,18,AB_r,AB_r,False,2
t0_S_G19,0,G,19,,,False,0
t0_S_G20,0,G,20,,,False,2
t0_S_G21,0,G,21,UI,UI,False,0
t0_S_G22,0,G,22,UI,UI,False,2
t0_S_G23,0,G,23,bl,bl,False,0
t0_S_G24,0,G,24,bl,bl,False,2
t0_S_H1,0,H,1,,,False,1
t0_S_H2,0,H,2,,,False,3
t0_S_H3,0,H,3,,,False,1
t0_S_H4,0,H,4,,,False,3
t0_S_H5,0,H,5,wt,wt,False,1
t0_S_H6,0,H,6,wt,wt,False,3
t0_S_H7,0,H,7,,,False,1
t0_S_H8,0,H,8,,,False,3
t0_S_H9,0,H,9,A_r,A_r,False,1
t0_S_H10,0,H,10,A_r,A_r,False,3
t0_S_H11,0,H,11,,,False,1
t0_S_H12,0,H,12,,,False,3
t0_S_H13,0,H,13,B_r,B_r,False,1
t0_S_H14,0,H,14,B_r,B_r,False,3
t0_S_H15,0,H,15,,,False,1
t0_S_H16,0,H,16,,,False,3
t0_S_H17,0,H,17,AB_r,AB_r,False,1
t0_S_H18,0,H,18,AB_r,AB_r,False,3
t0_S_H19,0,H,19,,,False,1
t0_S_H20,0,H,20,,,False,3
t0_S_H21,0,H,21,UI,UI,False,1
t0_S_H22,0,H,22,UI,UI,False,3
t0_S_H23,0,H,23,bl,bl,False,1
t0_S_H24,0,H,24,bl,bl,False,3
t0_S_I1,0,I,1,,,False,0
t0_S_I2,0,I,2,,,False,2
t0_S_I3,0,I,3,,,False,0
t0_S_I4,0,I,4,,,False,2
t0_S_I5,0,I,5,,,False,0
t0_S_I6,0,I,6,,,False,2
t0_S_I7,0,I,7,,,False,0
t0_S_I8,0,I,8,,,False,2
t0_S_I9,0,I,9,,,False,0
t0_S_I10,0,I,10,,,False,2
t0_S_I11,0,I,11,,,False,0
t0_S_I12,0,I,12,,,False,2
t0_S_I13,0,I,13,,,False,0
t0_S_I14,0,I,14,,,False,2
t0_S_I15,0,I,15,,,False,0
t0_S_I16,0,I,16,,,False,2
t0_S_I17,0,I,17,,,False,0
t0_S_I18,0,I,18,,,False,2
t0_S_I19,0,I,19,,,False,0
t0_S_I20,0,I,20,,,False,2
t0_S_I21,0,I,21,,,False,0
t0_S_I22,0,I,22,,,False,2
t0_S_I23,0,I,23,,,False,0
t0_S_I24,0,I,24,,,False,2
t0_S_J1,0,J,1,,,False,1
t0_S_J2,0,J,2,,,False,3
t0_S_J3,0,J,3,,,False,1
t0_S_J4,0,J,4,,,False,3
t0_S_J5,0,J,5,,,False,1
t0_S_J6,0,J,6,,,False,3
t0_S_J7,0,J,7,,,False,1
t0_S_J8,0,J,8,,,False,3
t0_S_J9,0,J,9,,,False,1
t0_S_J10,0,J,10,,,False,3
t0_S_J11,0,J,11,,,False,1
t0_S_J12,0,J,12,,,False,3
t0_S_J13,0,J,13,,,False,1
t0_S_J14,0,J,14,,,False,3
t0_S_J15,0,J,15,,,False,1
t0_S_J16,0,J,16,,,False,3
t0_S_J17,0,J,17,,,False,1
t0_S_J18,0,J,18,,,False,3
t0_S_J19,0,J,19,,,False,1
t0_S_J20,0,J,20,,,False,3
t0_S_J21,0,J,21,,,False,1
t0_S_J22,0,J,22,,,False,3
t0_S_J23,0,J,23,,,False,1
t0_S_J24,0,J,24,,,False,3
t0_S_K1,0,K,1,,,False,0
t0_S_K2,0,K,2,,,False,2
t0_S_K3,0,K,3,,,False,0
t0_S_K4,0,K,4,,,False,2
t0_S_K5,0,K,5,,,False,0
t0_S_K6,0,K,6,,,False,2
t0_S_K7,0,K,7,,,False,0
t0_S_K8,0,K,8,,,False,2
t0_S_K9,0,K,9,,,False,0
t0_S_K10,0,K,10,,,False,2
t0_S_K11,0,K,11,,,False,0
t0_S_K12,0,K,12,,,False,2
t0_S_K13,0,K,13,,,False,0
t0_S_K14,0,K,14,,,False,2
t0_S_K15,0,K,15,,,False,0
t0_S_K16,0,K,16,,,False,2
t0_S_K17,0,K,17,,,False,0
t0_S_K18,0,K,18,,,False,2
t0_S_K19,0,K,19,,,False,0
t0_S_K20,0,K,20,,,False,2
t0_S_K21,0,K,21,,,False,0
t0_S_K22,0,K,22,,,False,2
t0_S_K23,0,K,23,,,False,0
t0_S_K24,0,K,24,,,False,2
t0_S_L1,0,L,1,,,False,1
t0_S_L2,0,L,2,,,False,3
t0_S_L3,0,L,3,,,False,1
t0_S_L4,0,L,4,,,False,3
t0_S_L5,0,L,5,,,False,1
t0_S_L6,0,L,6,,,False,3
t0_S_L7,0,L,7,,,False,1
t0_S_L8,0,L,8,,,False,3
t0_S_L9,0,L,9,,,False,1
t0_S_L10,0,L,10,,,False,3
t0_S_L11,0,L,11,,,False,1
t0_S_L12,0,L,12,,,False,3
t0_S_L13,0,L,13,,,False,1
t0_S_L14,0,L,14,,,False,3
t0_S_L15,0,L,15,,,False,1
t0_S_L16,0,L,16,,,False,3
t0_S_L17,0,L,17,,,False,1
t0_S_L18,0,L,18,,,False,3
t0_S_L19,0,L,19,,,False,1
t0_S_L20,0,L,20,,,False,3
t0_S_L21,0,L,21,,,False,1
t0_S_L22,0,L,22,,,False,3
t0_S_L23,0,L,23,,,False,1
t0_S_L24,0,L,24,,,False,3
t0_S_M1,0,M,1,,,False,0
t0_S_M2,0,M,2,,,False,2
t0_S_M3,0,M,3,,,False,0
t0_S_M4,0,M,4,,,False,2
t0_S_M5,0,M,5,,,False,0
t0_S_M6,0,M,6,,,False,2
t0_S_M7,0,M,7,,,False,0
t0_S_M8,0,M,8,,,False,2
t0_S_M9,0,M,9,,,False,0
t0_S_M10,0,M,10,,,False,2
t0_S_M11,0,M,11,,,False,0
t0_S_M12,0,M,12,,,False,2
t0_S_M13,0,M,13,,,False,0
t0_S_M14,0,M,14,,,False,2
t0_S_M15,0,M,15,,,False,0
t0_S_M16,0,M,16,,,False,2
t0_S_M17,0,M,17,,,False,0
t0_S_M18,0,M,18,,,False,2
t0_S_M19,0,M,19,,,False,0
t0_S_M20,0,M,20,,,False,2
t0_S_M21,0,M,21,,,False,0
t0_S_M22,0,M,22,,,False,2
t0_S_M23,0,M,23,,,False,0
t0_S_M24,0,M,24,,,False,2
t0_S_N1,0,N,1,,,False,1
t0_S_N2,0,N,2,,,False,3
t0_S_N3,0,N,3,,,False,1
t0_S_N4,0,N,4,,,False,3
t0_S_N5,0,N,5,,,False,1
t0_S_N6,0,N,6,,,False,3
t0_S_N7,0,N,7,,,False,1
t0_S_N8,0,N,8,,,False,3
t0_S_N9,0,N,9,,,False,1
t0_S_N10,0,N,10,,,False,3
t0_S_N11,0,N,11,,,False,1
t0_S_N12,0,N,12,,,False,3
t0_S_N13,0,N,13,,,False,1
t0_S_N14,0,N,14,,,False,3
t0_S_N15,0,N,15,,,False,1
t0_S_N16,0,N,16,,,False,3
t0_S_N17,0,N,17,,,False,1
t0_S_N18,0,N,18,,,False,3
t0_S_N19,0,N,19,,,False,1
t0_S_N20,0,N,20,,,False,3
t0_S_N21,0,N,21,,,False,1
t0_S_N22,0,N,22,,,False,3
t0_S_N23,0,N,23,,,False,1
t0_S_N24,0,N,24,,,False,3
t0_S_O1,0,O,1,,,False,0
t0_S_O2,0,O,2,,,False,2
t0_S_O3,0,O,3,,,False,0
t0_S_O4,0,O,4,,,False,2
t0_S_O5,0,O,5,,,False,0
t0_S_O6,0,O,6,,,False,2
t0_S_O7,0,O,7,,,False,0
t0_S_O8,0,O,8,,,False,2
t0_S_O9,0,O,9,,,False,0
t0_S_O10,0,O,10,,,False,2
t0_S_O11,0,O,11,,,False,0
t0_S_O12,0,O,12,,,False,2
t0_S_O13,0,O,13,,,False,0
t0_S_O14,0,O,14,,,False,2
t0_S_O15,0,O,15,,,False,0
t0_S_O16,0,O,16,,,False,2
t0_S_O17,0,O,17,,,False,0
t0_S_O18,0,O,18,,,False,2
t0_S_O19,0,O,19,,,False,0
t0_S_O20,0,O,20,,,False,2
t0_S_O21,0,O,21,,,False,0
t0_S_O22,0,O,22,,,False,2
t0_S_O23,0,O,23,,,False,0
t0_S_O24,0,O,24,,,False,2
t0_S_P1,0,P,1,,,False,1
t0_S_P2,0,P,2,,,False,3
t0_S_P3,0,P,3,,,False,1
t0_S_P4,0,P,4,,,False,3
t0_S_P5,0,P,5,,,False,1
t0_S_P6,0,P,6,,,False,3
t0_S_P7,0,P,7,,,False,1
t0_S_P8,0,P,8,,,False,3
t0_S_P9,0,P,9,,,False,1
t0_S_P10,0,P,10,,,False,3
t0_S_P11,0,P,11,,,False,1
t0_S_P12,0,P,12,,,False,3
t0_S_P13,0,P,13,,,False,1
t0_S_P14,0,P,14,,,False,3
t0_S_P15,0,P,15,,,False,1
t0_S_P16,0,P,16,,,False,3
t0_S_P17,0,P,17,,,False,1
t0_S_P18,0,P,18,,,False,3
t0_S_P19,0,P,19,,,False,1
t0_S_P20,0,P,20,,,False,3
t0_S_P21,0,P,21,,,False,1
t0_S_P22,0,P,22,,,False,3
t0_S_P23,0,P,23,,,False,1
t0_S_P24,0,P,24,,,False,3
t1_S_A1,1,A,1,,,False,0
t1_S_A2,1,A,2,,,False,2
t1_S_A3,1,A,3,,,False,0
t1_S_A4,1,A,4,,,False,2
t1_S_A5,1,A,5,,,False,0
t1_S_A6,1,A,6,,,False,2
t1_S_A7,1,A,7,,,False,0
t1_S_A8,1,A,8,,,False,2
t1_S_A9,1,A,9,,,False,0
t1_S_A10,1,A,10,,,False,2
t1_S_A11,1,A,11,,,False,0
t1_S_A12,1,A,12,,,False,2
t1_S_A13,1,A,13,,,False,0
t1_S_A14,1,A,14,,,False,2
t1_S_A15,1,A,15,,,False,0
t1_S_A16,1,A,16,,,False,2
t1_S_A17,1,A,17,,,False,0
t1_S_A18,1,A,18,,,False,2
t1_S_A19,1,A,19,,,False,0
t1_S_A20,1,A,20,,,False,2
t1_S_A21,1,A,21,,,False,0
t1_S_A22,1,A,22,,,False,2
t1_S_A23,1,A,23,,,False,0
t1_S_A24,1,A,24,,,False,2
t1_S_B1,1,B,1,,,False,1
t1_S_B2,1,B,2,,,False,3
t1_S_B3,1,B,3,,,False,1
t1_S_B4,1,B,4,,,False,3
t1_S_B5,1,B,5,,,False,1
t1_S_B6,1,B,6,,,False,3
t1_S_B7,1,B,7,,,False,1
t1_S_B8,1,B,8,,,False,3
t1_S_B9,1,B,9,,,False,1
t1_S_B10,1,B,10,,,False,3
t1_S_B11,1,B,11,,,False,1
t1_S_B12,1,B,12,,,False,3
t1_S_B13,1,B,13,,,False,1
t1_S_B14,1,B,14,,,False,3
t1_S_B15,1,B,15,,,False,1
t1_S_B16,1,B,16,,,False,3
t1_S_B17,1,B,17,,,False,1
t1_S_B18,1,B,18,,,False,3
t1_S_B19,1,B,19,,,False,1
t1_S_B20,1,B,20,,,False,3
t1_S_B21,1,B,21,,,False,1
t1_S_B22,1,B,22,,,False,3
t1_S_B23,1,B,23,,,False,1
t1_S_B24,1,B,24,,,False,3
t1_S_C1,1,C,1,,,False,0
t1_S_C2,1,C,2,,,False,2
t1_S_C3,1,C,3,,,False,0
t1_S_C4,1,C,4,,,False,2
t1_S_C5,1,C,5,,,False,0
t1_S_C6,1,C,6,,,False,2
t1_S_C7,1,C,7,,,False,0
t1_S_C8,1,C,8,,,False,2
t1_S_C9,1,C,9,,,False,0
t1_S_C10,1,C,10,,,False,2
t1_S_C11,1,C,11,,,False,0
t1_S_C12,1,C,12,,,False,2
t1_S_C13,1,C,13,,,False,0
t1_S_C14,1,C,14,,,False,2
t1_S_C15,1,C,15,,,False,0
t1_S_C16,1,C,16,,,False,2
t1_S_C17,1,C,17,,,False,0
t1_S_C18,1,C,18,,,False,2
t1_S_C19,1,C,19,,,False,0
t1_S_C20,1,C,20,,,False,2
t1_S_C21,1,C,21,,,False,0
t1_S_C22,1,C,22,,,False,2
t1_S_C23,1,C,23,,,False,0
t1_S_C24,1,C,24,,,False,2
t1_S_D1,1,D,1,,,False,1
t1_S_D2,1,D,2,,,False,3
t1_S_D3,1,D,3,,,False,1
t1_S_D4,1,D,4,,,False,3
t1_S_D5,1,D,5,,,False,1
t1_S_D6,1,D,6,,,False,3
t1_S_D7,1,D,7,,,False,1
t1_S_D8,1,D,8,,,False,3
t1_S_D9,1,D,9,,,False,1
t1_S_D10,1,D,10,,,False,3
t1_S_D11,1,D,11,,,False,1
t1_S_D12,1,D,12,,,False,3
t1_S_D13,1,D,13,,,False,1
t1_S_D14,1,D,14,,,False,3
t1_S_D15,1,D,15,,,False,1
t1_S_D16,1,D,16,,,False,3
t1_S_D17,1,D,17,,,False,1
t1_S_D18,1,D,18,,,False,3
t1_S_D19,1,D,19,,,False,1
t1_S_D20,1,D,20,,,False,3
t1_S_D21,1,D,21,,,False,1
t1_S_D22,1,D,22,,,False,3
t1_S_D23,1,D,23,,,False,1
t1_S_D24,1,D,24,,,False,3
t1_S_E1,1,E,1,,,False,0
t1_S_E2,1,E,2,,,False,2
t1_S_E3,1,E,3,,,False,0
t1_S_E4,1,E,4,,,False,2
t1_S_E5,1,E,5,,,False,0
t1_S_E6,1,E,6,,,False,2
t1_S_E7,1,E,7,,,False,0
t1_S_E8,1,E,8,,,False,2
t1_S_E9,1,E,9,,,False,0
t1_S_E10,1,E,10,,,False,2
t1_S_E11,1,E,11,,,False,0
t1_S_E12,1,E,12,,,False,2
t1_S_E13,1,E,13,,,False,0
t1_S_E14,1,E,14,,,False,2
t1_S_E15,1,E,15,,,False,0
t1_S_E16,1,E,16,,,False,2
t1_S_E17,1,E,17,,,False,0
t1_S_E18,1,E,18,,,False,2
t1_S_E19,1,E,19,,,False,0
t1_S_E20,1,E,20,,,False,2
t1_S_E21,1,E,21,,,False,0
t1_S_E22,1,E,22,,,False,2
t1_S_E23,1,E,23,,,False,0
t1_S_E24,1,E,24,,,False,2
t1_S_F1,1,F,1,,,False,1
t1_S_F2,1,F,2,,,False,3
t1_S_F3,1,F,3,,,False,1
t1_S_F4,1,F,4,,,False,3
t1_S_F5,1,F,5,,,False,1
t1_S_F6,1,F,6,,,False,3
t1_S_F7,1,F,7,,,False,1
t1_S_F8,1,F,8,,,False,3
t1_S_F9,1,F,9,,,False,1
t1_S_F10,1,F,10,,,False,3
t1_S_F11,1,F,11,,,False,1
t1_S_F12,1,F,12,,,False,3
t1_S_F13,1,F,13,,,False,1
t1_S_F14,1,F,14,,,False,3
t1_S_F15,1,F,15,,,False,1
t1_S_F16,1,F,16,,,False,3
t1_S_F17,1,F,17,,,False,1
t1_S_F18,1,F,18,,,False,3
t1_S_F19,1,F,19,,,False,1
t1_S_F20,1,F,20,,,False,3
t1_S_F21,1,F,21,,,False,1
t1_S_F22,1,F,22,,,False,3
t1_S_F23,1,F,23,,,False,1
t1_S_F24,1,F,24,,,False,3
t1_S_G1,1,G,1,,,False,0
t1_S_G2,1,G,2,,,False,2
t1_S_G3,1,G,3,,,False,0
t1_S_G4,1,G,4,,,False,2
t1_S_G5,1,G,5,wt,wt,False,0
t1_S_G6,1,G,6,wt,wt,False,2
t1_S_G7,1,G,7,,,False,0
t1_S_G8,1,G,8,,,False,2
t1_S_G9,1,G,9,A_r,A_r,False,0
t1_S_G10,1,G,10,A_r,A_r,False,2
t1_S_G11,1,G,11,,,False,0
t1_S_G12,1,G,12,,,False,2
t1_S_G13,1,G,13,B_r,B_r,False,0
t1_S_G14,1,G,14,B_r,B_r,False,2
t1_S_G15,1,G,15,,,False,0
t1_S_G16,1,G,16,,,False,2
t1_S_G17,1,G,17,AB_r,AB_r,False,0
t1_S_G18,1,G,18,AB_r,AB_r,False,2
t1_S_G19,1,G,19,,,False,0
t1_S_G20,1,G,20,,,False,2
t1_S_G21,1,G,21,UI,UI,False,0
t1_S_G22,1,G,22,UI,UI,False,2
t1_S_G23,1,G,23,bl,bl,False,0
t1_S_G24,1,G,24,bl,bl,False,2
t1_S_H1,1,H,1,,,False,1
t1_S_H2,1,H,2,,,False,3
t1_S_H3,1,H,3,,,False,1
t1_S_H4,1,H,4,,,False,3
t1_S_H5,1,H,5,wt,wt,False,1
t1_S_H6,1,H,6,wt,wt,False,3
t1_S_H7,1,H,7,,,False,1
t1_S_H8,1,H,8,,,False,3
t1_S_H9,1,H,9,A_r,A_r,False,1
t1_S_H10,1,H,10,A_r,A_r,False,3
t1_S_H11,1,H,11,,,False,1
t1_S_H12,1,H,12,,,False,3
t1_S_H13,1,H,13,B_r,B_r,False,1
t1_S_H14,1,H,14,B_r,B_r,False,3
t1_S_H15,1,H,15,,,False,1
t1_S_H16,1,H,16,,,False,3
t1_S_H17,1,H,17,AB_r,AB_r,False,1
t1_S_H18,1,H,18,AB_r,AB_r,False,3
t1_S_H19,1,H,19,,,False,1
t1_S_H20,1,H,20,,,False,3
t1_S_H21,1,H,21,UI,UI,False,1
t1_S_H22,1,H,22,UI,UI,False,3
t1_S_H23,1,H,23,bl,bl,False,1
t1_S_H24,1,H,24,bl,bl,False,3
t1_S_I1,1,I,1,,,False,0
t1_S_I2,1,I,2,,,False,2
t1_S_I3,1,I,3,,,False,0
t1_S_I4,1,I,4,,,False,2
t1_S_I5,1,I,5,,,False,0
t1_S_I6,1,I,6,,,False,2
t1_S_I7,1,I,7,,,False,0
t1_S_I8,1,I,8,,,False,2
t1_S_I9,1,I,9,,,False,0
t1_S_I10,1,I,10,,,False,2
t1_S_I11,1,I,11,,,False,0
t1_S_I12,1,I,12,,,False,2
t1_S_I13,1,I,13,,,False,0
t1_S_I14,1,I,14,,,False,2
t1_S_I15,1,I,15,,,False,0
t1_S_I16,1,I,16,,,False,2
t1_S_I17,1,I,17,,,False,0
t1_S_I18,1,I,18,,,False,2
t1_S_I19,1,I,19,,,False,0
t1_S_I20,1,I,20,,,False,2
t1_S_I21,1,I,21,,,False,0
t1_S_I22,1,I,22,,,False,2
t1_S_I23,1,I,23,,,False,0
t1_S_I24,1,I,24,,,False,2
t1_S_J1,1,J,1,,,False,1
t1_S_J2,1,J,2,,,False,3
t1_S_J3,1,J,3,,,False,1
t1_S_J4,1,J,4,,,False,3
t1_S_J5,1,J,5,,,False,1
t1_S_J6,1,J,6,,,False,3
t1_S_J7,1,J,7,,,False,1
t1_S_J8,1,J,8,,,False,3
t1_S_J9,1,J,9,,,False,1
t1_S_J10,1,J,10,,,False,3
t1_S_J11,1,J,11,,,False,1
t1_S_J12,1,J,12,,,False,3
t1_S_J13,1,J,13,,,False,1
t1_S_J14,1,J,14,,,False,3
t1_S_J15,1,J,15,,,False,1
t1_S_J16,1,J,16,,,False,3
t1_S_J17,1,J,17,,,False,1
t1_S_J18,1,J,18,,,False,3
t1_S_J19,1,J,19,,,False,1
t1_S_J20,1,J,20,,,False,3
t1_S_J21,1,J,21,,,False,1
t1_S_J22,1,J,22,,,False,3
t1_S_J23,1,J,23,,,False,1
t1_S_J24,1,J,24,,,False,3
t1_S_K1,1,K,1,,,False,0
t1_S_K2,1,K,2,,,False,2
t1_S_K3,1,K,3,,,False,0
t1_S_K4,1,K,4,,,False,2
t1_S_K5,1,K,5,,,False,0
t1_S_K6,1,K,6,,,False,2
t1_S_K7,1,K,7,,,False,0
t1_S_K8,1,K,8,,,False,2
t1_S_K9,1,K,9,,,False,0
t1_S_K10,1,K,10,,,False,2
t1_S_K11,1,K,11,,,False,0
t1_S_K12,1,K,12,,,False,2
t1_S_K13,1,K,13,,,False,0
t1_S_K14,1,K,14,,,False,2
t1_S_K15,1,K,15,,,False,0
t1_S_K16,1,K,16,,,False,2
t1_S_K17,1,K,17,,,False,0
t1_S_K18,1,K,18,,,False,2
t1_S_K19,1,K,19,,,False,0
t1_S_K20,1,K,20,,,False,2
t1_S_K21,1,K,21,,,False,0
t1_S_K22,1,K,22,,,False,2
t1_S_K23,1,K,23,,,False,0
t1_S_K24,1,K,24,,,False,2
t1_S_L1,1,L,1,,,False,1
t1_S_L2,1,L,2,,,False,3
t1_S_L3,1,L,3,,,False,1
t1_S_L4,1,L,4,,,False,3
t1_S_L5,1,L,5,,,False,1
t1_S_L6,1,L,6,,,False,3
t1_S_L7,1,L,7,,,False,1
t1_S_L8,1,L,8,,,False,3
t1_S_L9,1,L,9,,,False,1
t1_S_L10,1,L,10,,,False,3
t1_S_L11,1,L,11,,,False,1
t1_S_L12,1,L,12,,,False,3
t1_S_L13,1,L,13,,,False,1
t1_S_L14,1,L,14,,,False,3
t1_S_L15,1,L,15,,,False,1
t1_S_L16,1,L,16,,,False,3
t1_S_L17,1,L,17,,,False,1
t1_S_L18,1,L,18,,,False,3
t1_S_L19,1,L,19,,,False,1
t1_S_L20,1,L,20,,,False,3
t1_S_L21,1,L,21,,,False,1
t1_S_L22,1,L,22,,,False,3
t1_S_L23,1,L,23,,,False,1
t1_S_L24,1,L,24,,,False,3
t1_S_M1,1,M,1,,,False,0
t1_S_M2,1,M,2,,,False,2
t1_S_M3,1,M,3,,,False,0
t1_S_M4,1,M,4,,,False,2
t1_S_M5,1,M,5,,,False,0
t1_S_M6,1,M,6,,,False,2
t1_S_M7,1,M,7,,,False,0
t1_S_M8,1,M,8,,,False,2
t1_S_M9,1,M,9,,,False,0
t1_S_M10,1,M,10,,,False,2
t1_S_M11,1,M,11,,,False,0
t1_S_M12,1,M,12,,,False,2
t1_S_M13,1,M,13,,,False,0
