ID,plate,well,row,col,tip,rep,rwell,transfer_n,turnover_strain,treatment_with,turnover_id,infection_to_well,infection_to_well_id,transfer_from_well_id,transfer_to_well_id,exclude,pheno_str,pheno_num,phenotype,strategy
t1_P1_K17,1,257,K,17,6,0,69,1,,none,,85.0,t2_P1_O1,t0_P1_K17,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_K18,1,258,K,18,6,2,69,1,,none,,85.0,t2_P1_O2,t0_P1_K18,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_L17,1,281,L,17,6,1,69,1,,none,,85.0,t2_P1_P1,t0_P1_L17,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_L18,1,282,L,18,6,3,69,1,,none,,85.0,t2_P1_P2,t0_P1_L18,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_K19,1,259,K,19,6,0,70,1,,none,,,,t0_P1_K19,t2_P1_K19,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_K20,1,260,K,20,6,2,70,1,,none,,,,t0_P1_K20,t2_P1_K20,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_L19,1,283,L,19,6,1,70,1,,none,,,,t0_P1_L19,t2_P1_L19,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_L20,1,284,L,20,6,3,70,1,,none,,,,t0_P1_L20,t2_P1_L20,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_K21,1,261,K,21,6,0,71,1,wt,none,t1_S_A7,,,,t2_P1_K21,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_K22,1,262,K,22,6,2,71,1,wt,none,t1_S_A8,,,,t2_P1_K22,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_L21,1,285,L,21,6,1,71,1,wt,none,t1_S_B7,,,,t2_P1_L21,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_L22,1,286,L,22,6,3,71,1,wt,none,t1_S_B8,,,,t2_P1_L22,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_K23,1,263,K,23,6,0,72,1,,none,,66.0,t2_P1_K11,t0_P1_K23,t2_P1_K23,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_K24,1,264,K,24,6,2,72,1,,none,,66.0,t2_P1_K12,t0_P1_K24,t2_P1_K24,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_L23,1,287,L,23,6,1,72,1,,none,,66.0,t2_P1_L11,t0_P1_L23,t2_P1_L23,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_L24,1,288,L,24,6,3,72,1,,none,,66.0,t2_P1_L12,t0_P1_L24,t2_P1_L24,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M1,1,289,M,1,7,0,73,1,,none,,,,t0_P1_M1,,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_M2,1,290,M,2,7,2,73,1,,none,,,,t0_P1_M2,,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_N1,1,313,N,1,7,1,73,1,,none,,,,t0_P1_N1,,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_N2,1,314,N,2,7,3,73,1,,none,,,,t0_P1_N2,,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_M3,1,291,M,3,7,0,74,1,,none,,,,t0_P1_M3,t2_P1_M3,,['0' '1' '0' '1'],5,A_r,No treatment
t1_P1_M4,1,292,M,4,7,2,74,1,,none,,,,t0_P1_M4,t2_P1_M4,,['0' '1' '0' '1'],5,A_r,No treatment
t1_P1_N3,1,315,N,3,7,1,74,1,,none,,,,t0_P1_N3,t2_P1_N3,,['0' '1' '0' '1'],5,A_r,No treatment
t1_P1_N4,1,316,N,4,7,3,74,1,,none,,,,t0_P1_N4,t2_P1_N4,,['0' '1' '0' '1'],5,A_r,No treatment
t1_P1_M5,1,293,M,5,7,0,75,1,,none,,30.0,t2_P1_E11,t0_P1_M5,t2_P1_M5,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M6,1,294,M,6,7,2,75,1,,none,,30.0,t2_P1_E12,t0_P1_M6,t2_P1_M6,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N5,1,317,N,5,7,1,75,1,,none,,30.0,t2_P1_F11,t0_P1_N5,t2_P1_N5,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N6,1,318,N,6,7,3,75,1,,none,,30.0,t2_P1_F12,t0_P1_N6,t2_P1_N6,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M7,1,295,M,7,7,0,76,1,,none,,57.0,t2_P1_I17,t0_P1_M7,t2_P1_M7,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M8,1,296,M,8,7,2,76,1,,none,,57.0,t2_P1_I18,t0_P1_M8,t2_P1_M8,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N7,1,319,N,7,7,1,76,1,,none,,57.0,t2_P1_J17,t0_P1_N7,t2_P1_N7,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N8,1,320,N,8,7,3,76,1,,none,,57.0,t2_P1_J18,t0_P1_N8,t2_P1_N8,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M9,1,297,M,9,7,0,77,1,,none,,,,t0_P1_M9,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M10,1,298,M,10,7,2,77,1,,none,,,,t0_P1_M10,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N9,1,321,N,9,7,1,77,1,,none,,,,t0_P1_N9,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N10,1,322,N,10,7,3,77,1,,none,,,,t0_P1_N10,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M11,1,299,M,11,7,0,78,1,,none,,30.0,t2_P1_E11,t0_P1_M11,t2_P1_M11,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M12,1,300,M,12,7,2,78,1,,none,,30.0,t2_P1_E12,t0_P1_M12,t2_P1_M12,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N11,1,323,N,11,7,1,78,1,,none,,30.0,t2_P1_F11,t0_P1_N11,t2_P1_N11,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N12,1,324,N,12,7,3,78,1,,none,,30.0,t2_P1_F12,t0_P1_N12,t2_P1_N12,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M13,1,301,M,13,7,0,79,1,,none,,,,t0_P1_M13,t2_P1_M13,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M14,1,302,M,14,7,2,79,1,,none,,,,t0_P1_M14,t2_P1_M14,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N13,1,325,N,13,7,1,79,1,,none,,,,t0_P1_N13,t2_P1_N13,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N14,1,326,N,14,7,3,79,1,,none,,,,t0_P1_N14,t2_P1_N14,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M15,1,303,M,15,7,0,80,1,,none,,,,t0_P1_M15,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M16,1,304,M,16,7,2,80,1,,none,,,,t0_P1_M16,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N15,1,327,N,15,7,1,80,1,,none,,,,t0_P1_N15,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N16,1,328,N,16,7,3,80,1,,none,,,,t0_P1_N16,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M17,1,305,M,17,7,0,81,1,,none,,,,t0_P1_M17,t2_P1_M17,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M18,1,306,M,18,7,2,81,1,,none,,,,t0_P1_M18,t2_P1_M18,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N17,1,329,N,17,7,1,81,1,,none,,,,t0_P1_N17,t2_P1_N17,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N18,1,330,N,18,7,3,81,1,,none,,,,t0_P1_N18,t2_P1_N18,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M19,1,307,M,19,7,0,82,1,,none,,59.0,t2_P1_I21,t0_P1_M19,t2_P1_M19,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M20,1,308,M,20,7,2,82,1,,none,,59.0,t2_P1_I22,t0_P1_M20,t2_P1_M20,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N19,1,331,N,19,7,1,82,1,,none,,59.0,t2_P1_J21,t0_P1_N19,t2_P1_N19,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N20,1,332,N,20,7,3,82,1,,none,,59.0,t2_P1_J22,t0_P1_N20,t2_P1_N20,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M21,1,309,M,21,7,0,83,1,wt,none,t1_S_A7,,,,t2_P1_M21,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M22,1,310,M,22,7,2,83,1,wt,none,t1_S_A8,,,,t2_P1_M22,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N21,1,333,N,21,7,1,83,1,wt,none,t1_S_B7,,,,t2_P1_N21,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N22,1,334,N,22,7,3,83,1,wt,none,t1_S_B8,,,,t2_P1_N22,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M23,1,311,M,23,7,0,84,1,,none,,,,t0_P1_M23,t2_P1_M23,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_M24,1,312,M,24,7,2,84,1,,none,,,,t0_P1_M24,t2_P1_M24,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N23,1,335,N,23,7,1,84,1,,none,,,,t0_P1_N23,t2_P1_N23,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_N24,1,336,N,24,7,3,84,1,,none,,,,t0_P1_N24,t2_P1_N24,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O1,1,337,O,1,8,0,85,1,wt,none,t1_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O2,1,338,O,2,8,2,85,1,wt,none,t1_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P1,1,361,P,1,8,1,85,1,wt,none,t1_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P2,1,362,P,2,8,3,85,1,wt,none,t1_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O3,1,339,O,3,8,0,86,1,,none,,,,t0_P1_O3,t2_P1_O3,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O4,1,340,O,4,8,2,86,1,,none,,,,t0_P1_O4,t2_P1_O4,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P3,1,363,P,3,8,1,86,1,,none,,,,t0_P1_P3,t2_P1_P3,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P4,1,364,P,4,8,3,86,1,,none,,,,t0_P1_P4,t2_P1_P4,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O5,1,341,O,5,8,0,87,1,,none,,,,t0_P1_O5,t2_P1_O5,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O6,1,342,O,6,8,2,87,1,,none,,,,t0_P1_O6,t2_P1_O6,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_P5,1,365,P,5,8,1,87,1,,none,,,,t0_P1_P5,t2_P1_P5,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_P6,1,366,P,6,8,3,87,1,,none,,,,t0_P1_P6,t2_P1_P6,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_O7,1,343,O,7,8,0,88,1,,none,,,,t0_P1_O7,t2_P1_O7,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O8,1,344,O,8,8,2,88,1,,none,,,,t0_P1_O8,t2_P1_O8,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P7,1,367,P,7,8,1,88,1,,none,,,,t0_P1_P7,t2_P1_P7,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P8,1,368,P,8,8,3,88,1,,none,,,,t0_P1_P8,t2_P1_P8,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O9,1,345,O,9,8,0,89,1,wt,none,t1_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O10,1,346,O,10,8,2,89,1,wt,none,t1_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P9,1,369,P,9,8,1,89,1,wt,none,t1_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P10,1,370,P,10,8,3,89,1,wt,none,t1_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O11,1,347,O,11,8,0,90,1,,none,,,,t0_P1_O11,t2_P1_O11,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O12,1,348,O,12,8,2,90,1,,none,,,,t0_P1_O12,t2_P1_O12,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P11,1,371,P,11,8,1,90,1,,none,,,,t0_P1_P11,t2_P1_P11,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P12,1,372,P,12,8,3,90,1,,none,,,,t0_P1_P12,t2_P1_P12,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O13,1,349,O,13,8,0,91,1,UI,none,t1_S_A9,,,,t2_P1_O13,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_O14,1,350,O,14,8,2,91,1,UI,none,t1_S_A10,,,,t2_P1_O14,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_P13,1,373,P,13,8,1,91,1,UI,none,t1_S_B9,,,,t2_P1_P13,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_P14,1,374,P,14,8,3,91,1,UI,none,t1_S_B10,,,,t2_P1_P14,,['0' '0' '0' '0'],0,UI,No treatment
t1_P1_O15,1,351,O,15,8,0,92,1,wt,none,t1_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O16,1,352,O,16,8,2,92,1,wt,none,t1_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P15,1,375,P,15,8,1,92,1,wt,none,t1_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P16,1,376,P,16,8,3,92,1,wt,none,t1_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O17,1,353,O,17,8,0,93,1,,none,,,,t0_P1_O17,t2_P1_O17,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O18,1,354,O,18,8,2,93,1,,none,,,,t0_P1_O18,t2_P1_O18,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P17,1,377,P,17,8,1,93,1,,none,,,,t0_P1_P17,t2_P1_P17,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P18,1,378,P,18,8,3,93,1,,none,,,,t0_P1_P18,t2_P1_P18,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O19,1,355,O,19,8,0,94,1,,none,,85.0,t2_P1_O1,t0_P1_O19,t2_P1_O19,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O20,1,356,O,20,8,2,94,1,,none,,85.0,t2_P1_O2,t0_P1_O20,t2_P1_O20,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P19,1,379,P,19,8,1,94,1,,none,,85.0,t2_P1_P1,t0_P1_P19,t2_P1_P19,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P20,1,380,P,20,8,3,94,1,,none,,85.0,t2_P1_P2,t0_P1_P20,t2_P1_P20,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O21,1,357,O,21,8,0,95,1,,none,,39.0,t2_P1_G5,t0_P1_O21,t2_P1_O21,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O22,1,358,O,22,8,2,95,1,,none,,39.0,t2_P1_G6,t0_P1_O22,t2_P1_O22,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P21,1,381,P,21,8,1,95,1,,none,,39.0,t2_P1_H5,t0_P1_P21,t2_P1_P21,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P22,1,382,P,22,8,3,95,1,,none,,39.0,t2_P1_H6,t0_P1_P22,t2_P1_P22,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O23,1,359,O,23,8,0,96,1,,none,,,,t0_P1_O23,t2_P1_O23,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_O24,1,360,O,24,8,2,96,1,,none,,,,t0_P1_O24,t2_P1_O24,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P23,1,383,P,23,8,1,96,1,,none,,,,t0_P1_P23,t2_P1_P23,,['0' '0' '0' '1'],1,WT,No treatment
t1_P1_P24,1,384,P,24,8,3,96,1,,none,,,,t0_P1_P24,t2_P1_P24,,['0' '0' '0' '1'],1,WT,No treatment
t1_P2_A1,2,1,A,1,1,0,1,1,,A,,,,t0_P2_A1,,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_A2,2,2,A,2,1,2,1,1,,A,,,,t0_P2_A2,,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_B1,2,25,B,1,1,1,1,1,,A,,,,t0_P2_B1,,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_B2,2,26,B,2,1,3,1,1,,A,,,,t0_P2_B2,,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_A3,2,3,A,3,1,0,2,1,,A,,,,t0_P2_A3,t2_P2_A3,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A4,2,4,A,4,1,2,2,1,,A,,,,t0_P2_A4,t2_P2_A4,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B3,2,27,B,3,1,1,2,1,,A,,,,t0_P2_B3,t2_P2_B3,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_B4,2,28,B,4,1,3,2,1,,A,,,,t0_P2_B4,t2_P2_B4,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A5,2,5,A,5,1,0,3,1,,A,,,,t0_P2_A5,t2_P2_A5,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A6,2,6,A,6,1,2,3,1,,A,,,,t0_P2_A6,t2_P2_A6,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B5,2,29,B,5,1,1,3,1,,A,,,,t0_P2_B5,t2_P2_B5,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B6,2,30,B,6,1,3,3,1,,A,,,,t0_P2_B6,t2_P2_B6,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A7,2,7,A,7,1,0,4,1,,A,,,,t0_P2_A7,t2_P2_A7,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A8,2,8,A,8,1,2,4,1,,A,,,,t0_P2_A8,t2_P2_A8,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B7,2,31,B,7,1,1,4,1,,A,,,,t0_P2_B7,t2_P2_B7,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B8,2,32,B,8,1,3,4,1,,A,,,,t0_P2_B8,t2_P2_B8,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A9,2,9,A,9,1,0,5,1,,A,,,,t0_P2_A9,,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A10,2,10,A,10,1,2,5,1,,A,,,,t0_P2_A10,,,['0' '0' '0' '1'],1,WT,Mono A
t1_P2_B9,2,33,B,9,1,1,5,1,,A,,,,t0_P2_B9,,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B10,2,34,B,10,1,3,5,1,,A,,,,t0_P2_B10,,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A11,2,11,A,11,1,0,6,1,,A,,,,t0_P2_A11,t2_P2_A11,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A12,2,12,A,12,1,2,6,1,,A,,,,t0_P2_A12,t2_P2_A12,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B11,2,35,B,11,1,1,6,1,,A,,,,t0_P2_B11,t2_P2_B11,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B12,2,36,B,12,1,3,6,1,,A,,,,t0_P2_B12,t2_P2_B12,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A13,2,13,A,13,1,0,7,1,,A,,,,t0_P2_A13,t2_P2_A13,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A14,2,14,A,14,1,2,7,1,,A,,,,t0_P2_A14,t2_P2_A14,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B13,2,37,B,13,1,1,7,1,,A,,,,t0_P2_B13,t2_P2_B13,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B14,2,38,B,14,1,3,7,1,,A,,,,t0_P2_B14,t2_P2_B14,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A15,2,15,A,15,1,0,8,1,,A,,,,t0_P2_A15,t2_P2_A15,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A16,2,16,A,16,1,2,8,1,,A,,,,t0_P2_A16,t2_P2_A16,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B15,2,39,B,15,1,1,8,1,,A,,,,t0_P2_B15,t2_P2_B15,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B16,2,40,B,16,1,3,8,1,,A,,,,t0_P2_B16,t2_P2_B16,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A17,2,17,A,17,1,0,9,1,,A,,,,t0_P2_A17,t2_P2_A17,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_A18,2,18,A,18,1,2,9,1,,A,,,,t0_P2_A18,t2_P2_A18,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_B17,2,41,B,17,1,1,9,1,,A,,,,t0_P2_B17,t2_P2_B17,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_B18,2,42,B,18,1,3,9,1,,A,,,,t0_P2_B18,t2_P2_B18,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_A19,2,19,A,19,1,0,10,1,,A,,,,t0_P2_A19,t2_P2_A19,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A20,2,20,A,20,1,2,10,1,,A,,,,t0_P2_A20,t2_P2_A20,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B19,2,43,B,19,1,1,10,1,,A,,,,t0_P2_B19,t2_P2_B19,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B20,2,44,B,20,1,3,10,1,,A,,,,t0_P2_B20,t2_P2_B20,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A21,2,21,A,21,1,0,11,1,,A,,,,t0_P2_A21,t2_P2_A21,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_A22,2,22,A,22,1,2,11,1,,A,,,,t0_P2_A22,t2_P2_A22,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_B21,2,45,B,21,1,1,11,1,,A,,,,t0_P2_B21,t2_P2_B21,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_B22,2,46,B,22,1,3,11,1,,A,,,,t0_P2_B22,t2_P2_B22,,['0' '1' '0' '1'],5,A_r,Mono A
t1_P2_A23,2,23,A,23,1,0,12,1,,A,,,,t0_P2_A23,t2_P2_A23,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_A24,2,24,A,24,1,2,12,1,,A,,,,t0_P2_A24,t2_P2_A24,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B23,2,47,B,23,1,1,12,1,,A,,,,t0_P2_B23,t2_P2_B23,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_B24,2,48,B,24,1,3,12,1,,A,,,,t0_P2_B24,t2_P2_B24,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C1,2,49,C,1,2,0,13,1,,A,,6.0,t2_P2_A11,t0_P2_C1,t2_P2_C1,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C2,2,50,C,2,2,2,13,1,,A,,6.0,t2_P2_A12,t0_P2_C2,t2_P2_C2,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D1,2,73,D,1,2,1,13,1,,A,,6.0,t2_P2_B11,t0_P2_D1,t2_P2_D1,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D2,2,74,D,2,2,3,13,1,,A,,6.0,t2_P2_B12,t0_P2_D2,t2_P2_D2,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C3,2,51,C,3,2,0,14,1,,A,,,,t0_P2_C3,,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C4,2,52,C,4,2,2,14,1,,A,,,,t0_P2_C4,,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D3,2,75,D,3,2,1,14,1,,A,,,,t0_P2_D3,,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D4,2,76,D,4,2,3,14,1,,A,,,,t0_P2_D4,,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C5,2,53,C,5,2,0,15,1,,A,,,,t0_P2_C5,t2_P2_C5,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C6,2,54,C,6,2,2,15,1,,A,,,,t0_P2_C6,t2_P2_C6,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D5,2,77,D,5,2,1,15,1,,A,,,,t0_P2_D5,t2_P2_D5,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D6,2,78,D,6,2,3,15,1,,A,,,,t0_P2_D6,t2_P2_D6,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C7,2,55,C,7,2,0,16,1,,A,,60.0,t2_P2_I23,t0_P2_C7,t2_P2_C7,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C8,2,56,C,8,2,2,16,1,,A,,60.0,t2_P2_I24,t0_P2_C8,t2_P2_C8,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D7,2,79,D,7,2,1,16,1,,A,,60.0,t2_P2_J23,t0_P2_D7,t2_P2_D7,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D8,2,80,D,8,2,3,16,1,,A,,60.0,t2_P2_J24,t0_P2_D8,t2_P2_D8,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C9,2,57,C,9,2,0,17,1,wt,A,t1_S_A7,22.0,t2_P2_C19,,t2_P2_C9,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C10,2,58,C,10,2,2,17,1,wt,A,t1_S_A8,22.0,t2_P2_C20,,t2_P2_C10,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D9,2,81,D,9,2,1,17,1,wt,A,t1_S_B7,22.0,t2_P2_D19,,t2_P2_D9,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D10,2,82,D,10,2,3,17,1,wt,A,t1_S_B8,22.0,t2_P2_D20,,t2_P2_D10,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C11,2,59,C,11,2,0,18,1,,A,,,,t0_P2_C11,t2_P2_C11,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C12,2,60,C,12,2,2,18,1,,A,,,,t0_P2_C12,t2_P2_C12,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D11,2,83,D,11,2,1,18,1,,A,,,,t0_P2_D11,t2_P2_D11,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D12,2,84,D,12,2,3,18,1,,A,,,,t0_P2_D12,t2_P2_D12,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C13,2,61,C,13,2,0,19,1,,A,,,,t0_P2_C13,t2_P2_C13,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_C14,2,62,C,14,2,2,19,1,,A,,,,t0_P2_C14,t2_P2_C14,,['0' '0' '0' '0'],0,UI,Mono A
t1_P2_D13,2,85,D,13,2,1,19,1,,A,,,,t0_P2_D13,t2_P2_D13,,['0' '0' '0' '0'],0,UI,Mono A
